Date,Mentions,Sentiment,Open,Close,Up,Normalized SPY,Normalized Sentiment
2019-08-14,639,-0.038131427282352935,280.11188190628945,276.05706787109375,0,0.32411868664038423,0.13131847150954828
2019-08-15,603,0.016784293145454536,277.01000321373374,276.7863464355469,0,0.32834662706883266,0.22663680323324603
2019-08-16,476,0.025986989427272743,278.5657781320145,280.87030029296875,1,0.35202305808344825,0.24261011014990463
2019-08-19,488,0.060191097185245894,284.1180639298385,284.2541809082031,1,0.3716408644410518,0.30197887494419645
2019-08-20,603,0.08806935371964286,283.7096314644053,282.0760498046875,0,0.3590133048227042,0.3503677312411344
2019-08-21,689,0.10251580954000002,284.40005016940586,284.3708801269531,0,0.3723174198328747,0.37544273813149787
2019-08-22,730,0.06697715767419359,285.1293463388307,284.2833557128906,0,0.3718100032890075,0.31375757801398374
2019-08-23,659,0.03616607214375,282.88312312201236,276.9808044433594,0,0.32947398349056245,0.2602781508394124
2019-08-26,376,0.16986017518135596,279.33397925739536,280.0438232421875,1,0.3472316163676159,0.49233372187746216
2019-08-27,461,0.02482055061176471,281.541321333882,278.945068359375,0,0.3408616633531849,0.24058549859813316
2019-08-28,497,0.026583303059090912,278.2352112553263,280.90924072265625,1,0.352248812445364,0.24364514383654687
2019-08-29,665,0.1163069943911765,283.66102578201327,284.49725341796875,1,0.37305005996821405,0.3993803778868644
2019-08-30,405,0.01570647483378379,286.09197198068364,284.3708801269531,0,0.3723174198328747,0.2247660120905756
2019-09-03,267,0.14291283667812502,282.5428123491066,282.7080993652344,1,0.36267756704028775,0.4455606789216039
2019-09-04,416,0.1382366477208955,285.04183069139395,285.9169616699219,1,0.38128071723363877,0.43744412273777217
2019-09-05,420,0.12261963612753629,288.59095451463804,289.5924987792969,1,0.4025893813003558,0.41033735840886654
2019-09-06,292,0.004845850880701743,289.93290248741306,289.8161926269531,0,0.40388623041700344,0.20591500642914365
2019-09-09,477,0.0913166841,290.8760703740007,289.9620361328125,0,0.40473174773330056,0.356004188561552
2019-09-10,771,0.08853171605568182,289.14520422208824,289.8939514160156,1,0.40433703144691036,0.3511702629420713
2019-09-11,712,0.02366720790714285,290.2245885720453,291.9554138183594,1,0.4162882125969165,0.2385836182321135
2019-09-12,534,0.0031108499662337616,292.9278020355383,292.9667053222656,1,0.4221511029144429,0.20290353009016737
2019-09-13,454,0.0020736494157894787,293.4431575349361,292.772216796875,0,0.42102356956923215,0.20110324002092905
2019-09-16,437,0.030620513425373124,291.5567224894044,291.8678894042969,1,0.4157807960530495,0.25065261189730964
2019-09-17,516,0.08941314695714285,291.6539655283376,292.6069030761719,1,0.42006517507197705,0.352700180466643
2019-09-18,512,-0.01240916888088236,292.18875760517443,292.78192138671875,1,0.42107983123622983,0.1759651180416137
2019-09-19,597,0.035509600449999984,293.20003149160215,292.762451171875,0,0.42096695405527207,0.2591386995823841
2019-09-20,524,-0.05683673504516129,293.4110769537525,291.37921142578125,0,0.412947720349792,0.09885128877135378
2019-09-23,493,0.061818604238181814,290.6660872367905,291.3108215332031,1,0.41255123482859046,0.30480377200365216
2019-09-24,758,-0.01426565206515152,292.48313464155206,289.0250244140625,0,0.39929948916883307,0.17274278245866775
2019-09-25,617,0.04907809210615382,289.1128979245689,290.7344970703125,1,0.4092100348875414,0.28268980623447126
2019-09-26,722,0.059814452250000004,290.7442748078744,290.12884521484375,0,0.40569881148113085,0.3013251246774215
2019-09-27,460,0.028585258582352946,290.9396312508502,288.56585693359375,0,0.3966374984718235,0.2471199787139885
2019-09-30,315,0.07341736411071428,289.1226644032049,289.9041442871094,1,0.4043961238896061,0.32493597517791367
2019-10-01,507,0.04691165098076922,290.85170193409897,286.455810546875,0,0.3844046551398661,0.27892947035540844
2019-10-02,632,0.03313229749843748,284.75610844196774,281.39569091796875,0,0.35506897273449933,0.2550123665473354
2019-10-03,511,0.04683241992711864,281.1514175209388,283.7010498046875,1,0.36843412634565786,0.27879194740577123
2019-10-04,272,0.07619233937166667,284.4044334579725,287.5401611328125,1,0.3906911002712061,0.3297525561202731
2019-10-07,262,0.069462000556,286.68049106271417,286.29949951171875,0,0.3834984530695429,0.3180705702909522
2019-10-08,326,0.051179448454000014,284.30673753194026,281.85479736328125,0,0.3577306095845465,0.2863371731427688
2019-10-09,222,-0.042033511065306124,284.02347408174586,284.53143310546875,1,0.3732482142670741,0.12454554540497047
2019-10-10,328,0.12171964286935483,284.4434715412028,286.455810546875,1,0.3844046551398661,0.40877522182458537
2019-10-11,333,0.05876497673833335,289.41569788739093,289.42547607421875,1,0.4016210790881576,0.29950352870858693
2019-10-14,310,-0.027559749281481468,289.0835625231629,289.1031188964844,1,0.3997522363570323,0.14966794781092685
2019-10-15,458,0.016521913245161293,290.2265140236138,291.96533203125,1,0.41634571272828214,0.2261813851092744
2019-10-16,475,0.08673461965094341,291.46715520843395,291.4964599609375,1,0.4136274603642749,0.348051006198977
2019-10-17,403,0.01760690743870968,292.74681903646524,292.3560791015625,0,0.418611040980609,0.22806463157591939
2019-10-18,533,0.06692481321206897,291.7797292978183,291.0763854980469,0,0.41119210864658684,0.3136667226675397
2019-10-21,536,0.07304546988028168,292.49283137924454,293.04962158203125,1,0.42263180401266,0.3242904708060079
2019-10-22,999,-0.008456519311363637,293.625970555032,292.0923156738281,0,0.41708189133324414,0.1828258122093285
2019-10-23,1114,0.002312151393506493,291.81884163152034,292.9422302246094,1,0.42200921028258054,0.2015172127495337
2019-10-24,995,0.06748050402933331,293.9484138184989,293.4208984375,0,0.42478425508402906,0.31463124650958685
2019-10-25,618,0.0004409281164179164,292.80542212162425,294.6224060058594,1,0.4317499094594086,0.19826929248799202
2019-10-28,594,0.05202914306231885,295.9313935558951,296.2830505371094,1,0.4413773776083165,0.2878120053385158
2019-10-29,861,0.03915044307058826,295.9900266567092,296.1951599121094,1,0.44086783798267604,0.2654581840935494
2019-10-30,766,0.005308782195348836,296.41007275544393,297.1036682128906,1,0.4461348500157727,0.2067185257178112
2019-10-31,491,0.040960460292537304,297.09388763357214,296.3123779296875,0,0.44154740107367796,0.2685998677616012
2019-11-01,523,0.04329269193749999,297.8656273184504,299.0574035644531,1,0.4574614912774071,0.27264796961402615
2019-11-04,251,0.0633951314962963,300.7278169413698,300.2589111328125,0,0.46442714565278664,0.3075401823974292
2019-11-05,447,0.06318649325074625,300.473830214876,299.9267883300781,0,0.46250168740770126,0.30717804475551785
2019-11-06,390,0.04701802557499998,299.92676002304614,299.9951477050781,1,0.4628979960054218,0.2791141068999329
2019-11-07,592,0.027063370197058838,301.4311624597181,301.0501708984375,0,0.4690144176714004,0.24447840612191793
2019-11-08,368,0.03647427043114754,300.6789928036587,301.7926330566406,1,0.47331878904369495,0.2608130968688186
2019-11-11,320,0.06318253822500002,300.3078009336649,301.2162780761719,1,0.4699774121791649,0.30717117993697196
2019-11-12,341,0.05324826352222222,301.60694961794763,301.8511657714844,1,0.47365812828049303,0.2899280574908495
2019-11-13,728,0.09466891034833334,300.78644208525685,301.94891357421875,1,0.4742248141905372,0.3618227157712893
2019-11-14,775,0.07272845185517242,301.64606134617753,302.3884582519531,1,0.4767730430891832,0.32374021617865617
2019-11-15,657,0.0839942190347222,303.8244856827931,304.5766906738281,1,0.4894591643797832,0.3432944371699649
2019-11-18,537,0.02161861141428571,304.3226763754547,304.80133056640625,1,0.4907614981243458,0.2350278276760948
2019-11-19,669,0.05202194510793652,305.4460579745733,304.7134094238281,0,0.4902517815752241,0.2877995117028464
2019-11-20,770,0.0027596396836065615,304.07850238265223,303.5802917480469,0,0.48368261272104607,0.20229392726672374
2019-11-21,536,0.06107814268813559,303.6975086035414,303.0918273925781,0,0.48085077548215627,0.30351853784654526
2019-11-22,445,0.06090776267878789,303.8928663341716,303.765869140625,0,0.4847584844097683,0.30322280580254085
2019-11-25,422,0.024168448828571425,304.76229061936186,306.1201171875,1,0.4984070694376894,0.23945363228364597
2019-11-26,441,0.081944791619403,306.1592074492552,306.8136901855469,1,0.5024280093932216,0.33973720436494614
2019-11-27,317,0.06646695324754097,307.3314379829455,308.18133544921875,1,0.5103568351998466,0.31287200582431346
2019-11-29,99,0.048803766953333334,307.5756242895482,307.0383605957031,0,0.5037305200612652,0.28221365449298463
2019-12-02,274,0.03480445004354839,307.31187839174436,304.4301452636719,0,0.48860957782342007,0.257914755694666
2019-12-03,385,-0.08288685593620691,301.5092859775995,302.3884582519531,1,0.4767730430891832,0.05363556465462563
2019-12-04,275,0.01936490721636364,303.5118755575033,304.2542724609375,1,0.4875899678016957,0.23111602750901825
2019-12-05,382,-0.027796556123809532,305.0064936295682,304.80133056640625,0,0.4907614981243458,0.14925691736325858
2019-12-06,321,0.04459160149710146,306.8527700918942,307.5854187011719,1,0.5069020503839152,0.2749025133278601
2019-12-09,222,0.08077676999245284,307.16532796084704,306.6182861328125,0,0.5012951683435769,0.337709845495195
2019-12-10,232,-0.009599493565624994,306.5596662782978,306.2763671875,0,0.49931291766105046,0.18084192857326564
2019-12-11,302,0.04004397225090909,306.7648214446268,307.14581298828125,1,0.5043534676383068,0.2670091008465507
2019-12-12,440,0.06264587417272724,307.15557460188967,309.7931213378906,1,0.5197010488554732,0.30623968123750633
2019-12-13,273,-0.004569713660784324,309.5391281864626,309.9787292480469,1,0.5207770974676766,0.189572219749124
2019-12-16,357,-0.04962510628269234,311.8347554395153,312.1082763671875,1,0.533122994904073,0.11136865934018454
2019-12-17,390,0.16367852737258065,312.51860542566243,312.17669677734375,0,0.5335196573487557,0.4816041101771019
2019-12-18,469,0.1952524535753623,312.59674618578015,312.19622802734375,0,0.5336328883766759,0.5364076154060409
2019-12-19,467,0.1546921634481482,312.401364343051,313.4759216308594,1,0.5410518207106982,0.46600629572859675
2019-12-20,361,0.06164947169107143,314.5851808272706,314.8502502441406,1,0.5490193927596896,0.30451020520519895
2019-12-23,431,-0.04783536933720931,315.69448052998547,315.3312683105469,0,0.5518080606691849,0.11447514212031985
2019-12-24,300,0.013781728206250003,315.57668560888084,315.3410949707031,0,0.5518650300301071,0.2214251902621792
2019-12-26,424,0.047519256573809524,315.75335485421294,317.01971435546875,1,0.5615967061093978,0.27998410372857385
2019-12-27,403,0.09332213162045457,317.80503432295023,316.941162109375,0,0.5611413050689817,0.35948508456947115
2019-12-30,343,0.025927142695238097,317.02956069983674,315.1938171386719,0,0.551011197310197,0.2425062329611467
2019-12-31,271,0.04734504529,314.6538985142682,315.9595031738281,1,0.5554502074516279,0.27968172166364225
2020-01-02,783,0.11048369926949152,317.6087020852322,318.914306640625,1,0.5725804696646115,0.38927276622649376
2020-01-03,756,0.043957450669354824,315.2723661984327,316.49945068359375,1,0.5585805146031757,0.27380180485146904
2020-01-06,725,0.006665427938356161,314.61463234389674,317.7069091796875,1,0.5655806690573748,0.209073283298266
2020-01-07,820,0.10506193020547944,317.0982301249341,316.8135681152344,0,0.5604015879943973,0.37986209150262906
2020-01-08,1023,0.057763798845000006,317.0197474843495,318.5020751953125,1,0.5701905872815725,0.2977657638972041
2020-01-09,995,0.0939454840526316,320.18067464163465,320.66168212890625,1,0.5827107543468772,0.3605670500512703
2020-01-10,642,0.09463217166885249,321.2899735897435,319.7389221191406,0,0.5773611190480952,0.3617589476988582
2020-01-13,937,0.035771621152173916,320.4064673189903,321.9378662109375,1,0.5901093404805702,0.2595934942388819
2020-01-14,915,0.05371331798636365,321.46667456807836,321.4470520019531,0,0.5872638801336338,0.2907352619732325
2020-01-15,893,0.08066108766470588,321.34886480214504,322.1734619140625,1,0.5914751897548567,0.337509053328492
2020-01-16,825,0.10531694737831326,323.65578851733926,324.8534240722656,1,0.607012079096827,0.38030472999095355
2020-01-17,919,0.1141620538472973,325.61917658951455,325.8645935058594,1,0.6128742617204288,0.3956573610039691
2020-01-21,1327,0.10440431134390246,324.8338098903767,325.2264709472656,1,0.6091747917301011,0.37872064908309533
2020-01-22,1165,0.032667743575324676,326.14921134016885,325.2657165527344,0,0.6094023153268282,0.25420603086418575
2020-01-23,866,0.10879592602906978,324.56874938485095,325.6387634277344,1,0.6115650279601024,0.386343263920931
2020-01-24,887,0.07187441257857141,326.3455614451528,322.7428283691406,0,0.5947760511422091,0.32225784285389686
2020-01-27,778,0.09067169461358023,317.1080730528768,317.5694580078125,1,0.5647838056983869,0.35488466720508216
2020-01-28,1052,0.035705147642500004,319.10084002066327,320.8973083496094,1,0.5840767805446447,0.25947811481753263
2020-01-29,1696,-0.0068405189349397665,322.3599770451185,320.6322326660156,0,0.5825400231875915,0.18563073689656967
2020-01-30,1258,0.00732122351494253,318.4136775337466,321.6728210449219,1,0.5885727600469981,0.21021156100499605
2020-01-31,972,0.05245745739876543,321.0052863428602,315.8319091796875,0,0.5547104903770435,0.2885554392347733
2020-02-03,1456,0.06296991410307695,317.42222731204834,318.1781005859375,1,0.5683123676059476,0.30680212392845496
2020-02-04,3588,0.07044276016464646,322.05565512600896,323.0274963378906,1,0.5964263933741449,0.31977289467074543
2020-02-05,3663,0.08837491955486729,326.17866276389344,326.7578430175781,1,0.6180528120129629,0.3508981080698176
2020-02-06,1708,-0.002374315163736259,327.7886064056648,327.8573303222656,1,0.6244270111909409,0.1933828175265388
2020-02-07,1422,0.04637608328588235,326.7185838894743,326.1099548339844,0,0.6142967265086752,0.2779998746257333
2020-02-10,1657,0.029725911820689656,325.1577594925206,328.54449462890625,1,0.6284107972154367,0.24909983371555255
2020-02-11,2348,0.036410889435238104,329.99735585698477,329.1138610839844,0,0.6317116586027893,0.26070308518644403
2020-02-12,1926,0.05696248996037733,330.6550732199278,331.2342834472656,1,0.6440046559183294,0.2963749157851773
2020-02-13,1950,0.06899802360927833,329.70284634112176,330.880859375,1,0.6419557050834186,0.3172652360774476
2020-02-14,1061,0.04991001801318679,331.32263373759,331.4109802246094,1,0.6450290428740442,0.28413379693437213
2020-02-18,2049,0.09883123997017543,330.3409472301592,330.5569152832031,1,0.6400776623312747,0.3690473558660994
2020-02-19,2631,0.0927647043883333,331.59745450784254,332.1373596191406,1,0.6492401755717858,0.35851754679687636
2020-02-20,2437,0.036459780800840336,331.54841455618833,330.7729187011719,0,0.6413299267306789,0.2607879469230942
2020-02-21,1470,0.06635896532631581,329.3200250153591,327.36651611328125,0,0.6215815508440046,0.31268456899534525
2020-02-24,1810,0.09397934258029202,317.2160486206881,316.5092468261719,0,0.558637307040617,0.3606258189856678
2020-02-25,1732,1.9520267213126642e-05,318.0013693186783,306.9183349609375,0,0.5030346800099998,0.19753784632196608
2020-02-26,2315,0.07231171999126985,308.42032122229904,305.7894592285156,0,0.496490103519698,0.3230168862153259
2020-02-27,3120,0.05273375537972973,299.8601782047956,292.0559387207031,0,0.4168709985437429,0.2890350152541531
2020-02-28,2231,-0.05043586890247931,283.4074229048015,290.8288269042969,1,0.40975690536769926,0.10996140218795211
2020-03-02,617,0.0882970676534091,292.743037494926,303.423583984375,1,0.48277411064546816,0.3507629789426623
2020-03-03,553,0.03225160195526314,303.8261219154111,294.7358703613281,0,0.43240771096223196,0.253483725399083
2020-03-04,600,-0.02814616695294118,300.50805180478454,307.1244812011719,1,0.5042297981250004,0.14865009074374483
2020-03-05,1101,-0.015268620300000002,299.3889825515705,296.9151611328125,0,0.44504199367286246,0.17100191011514096
2020-03-06,154,0.08534530981818182,287.775850977718,292.0068359375,1,0.4165863286626126,0.34563955289426707
2020-03-09,998,0.02621073966330275,270.25305924368547,269.20269775390625,0,0.2843809650857434,0.24299847798073737
2020-03-10,892,0.10979582927322838,279.4218662133681,283.132568359375,1,0.365138395739258,0.3880788162978429
2020-03-11,1214,0.07481468488384614,275.55412153419564,269.330322265625,0,0.2851208590838088,0.3273613332345905
2020-03-12,1650,0.047491094387878796,251.3068951387064,243.56153869628906,0,0.13572817547129334,0.27993522205025484
2020-03-13,2491,-0.028759804598425195,258.2668913015927,264.3826904296875,1,0.2564373166298697,0.14758498741459364
2020-03-16,4124,-0.01812733960815218,236.75857709728493,235.45297241210938,0,0.08871934115111024,0.16603997292854603
2020-03-17,3204,0.05569367998554216,240.54780814120093,248.16555786132812,1,0.16241964798950348,0.2941726165321853
2020-03-18,4216,0.059393430807909584,231.91895127296448,235.60020446777344,1,0.0895729084857988,0.300594349206075
2020-03-19,3033,0.014449510786309525,234.8639496777801,236.10084533691406,1,0.09247533819365739,0.2225842740543894
2020-03-20,2026,0.057087477545985435,239.48383235792218,225.92628479003906,0,0.03348904958652099,0.296591859277014
2020-03-23,2614,-0.03522496577323943,225.3239408921221,220.14974975585938,0,0.0,0.13636327580437743
2020-03-24,2146,0.04256086070434784,231.47569151958186,240.09603881835938,1,0.11563718726342032,0.27137771527330307
2020-03-25,2443,-0.02663628275390071,241.7944397914096,243.69032287597656,1,0.13647479256164163,0.15127082742583403
2020-03-26,1900,0.011232476380000002,246.38603491723777,257.9193420410156,1,0.2189665156388858,0.2170004020716796
2020-03-27,1076,0.005564789549056599,250.08893531358237,250.23704528808594,1,0.17442894850305946,0.2071628828831971
2020-03-30,1465,0.047442107228776974,252.4884128098989,258.3636779785156,1,0.2215425215240685,0.27985019404288114
2020-03-31,1280,0.03731039714621214,257.28738426159487,254.51268005371094,0,0.19921663590262217,0.2622643789965719
2020-04-01,609,0.09406868963999998,244.86538198695774,243.05836486816406,0,0.13281106111450125,0.36078090049255573
2020-04-02,632,0.06829994869892474,242.11043641401105,248.6670379638672,1,0.16532694309309304,0.3160535732720666
2020-04-03,99,0.18471876543111113,247.61046705664478,245.07275390625,0,0.14448933779487172,0.5181240788706757
2020-04-06,531,0.050984411530508485,254.6015374490775,261.5333557128906,1,0.23991850196765463,0.28599864359190597
2020-04-07,1489,0.046328832290082646,270.7659302740175,261.79998779296875,0,0.24146428242224527,0.2779178601122784
2020-04-08,1183,0.009782031366666655,264.5944274627362,270.58819580078125,1,0.29241329112882664,0.21448283519190714
2020-04-09,1634,0.06391703503759397,274.09357245526996,274.705810546875,1,0.3162848687431232,0.3084460609780914
2020-04-13,2890,0.054285174331007754,273.65914548733275,272.1977233886719,0,0.30174441244685,0.2917278446496038
2020-04-14,4162,0.05413334565869564,277.4509123626697,280.2256164550781,1,0.3482855495446786,0.2914643125382179
2020-04-15,3285,0.020454412761363654,274.08374628145333,274.2713623046875,1,0.3137661860658252,0.2330071044200394
2020-04-16,5507,0.12991394196794864,275.64387288626386,275.5945129394531,0,0.3214370574369698,0.4229982332617158
2020-04-17,4527,0.061759424619496836,281.7956109718446,283.039794921875,1,0.36460054835663747,0.30470105273708964
2020-04-20,3657,0.08535465097378046,279.0604005958566,278.05322265625,0,0.3356912515407824,0.34565576652783314
2020-04-21,4439,0.007496395819277112,273.25428223391987,269.6106262207031,0,0.28674590125794364,0.210515611132779
2020-04-22,3508,0.011085921705696203,274.8539329316264,275.5945129394531,1,0.3214370574369698,0.21674602414579383
2020-04-23,4006,0.09158688815120478,276.96703154275116,275.5747375488281,0,0.32132241102120074,0.35647318722323185
2020-04-24,2715,0.02093075619934641,277.2040679088889,279.4159240722656,1,0.3435914157434652,0.2338339034036881
2020-04-27,3366,0.05603932736706588,281.5389194500534,283.4446716308594,1,0.3669477921807254,0.2947725637151567
2020-04-28,4816,0.028391625897206715,287.36477113089927,282.1412353515625,0,0.35939121337838764,0.2467838865281529
2020-04-29,5976,0.045289249916292136,287.86839069692184,289.52728271484375,1,0.4022112958211912,0.27611343586386417
2020-04-30,5013,0.017230928963333326,288.04613601093524,286.83160400390625,0,0.3865832908864415,0.22741203809708108
2020-05-01,3190,0.058620871902272734,281.72649707023567,279.2381591796875,0,0.3425608364659112,0.29925340301671566
2020-05-04,3060,0.06776183467702704,277.2139200162585,280.0083923339844,1,0.3470262082060296,0.3151195578308626
2020-05-05,3939,0.06311653975436242,283.0398190427618,282.595458984375,0,0.36202454247145477,0.3070566250505299
2020-05-06,2795,0.04728804539426753,284.42224639332744,280.6798400878906,0,0.35091887863774596,0.279582785786496
2020-05-07,2513,0.07733173898475613,284.1358699780135,284.0667419433594,0,0.3705542004199811,0.33173023517902434
2020-05-08,2842,0.10276106722467532,287.4339176922813,288.7669677734375,1,0.3978034242124384,0.3758684368779324
2020-05-11,3482,0.054636560769594604,286.6933283587966,288.8262023925781,1,0.3981468326893025,0.2923377532305257
2020-05-12,3309,0.06525124995416667,290.10002648179284,283.0694580078125,0,0.3647725179802912,0.31076188491735424
2020-05-13,3395,0.008114591537125753,282.4670843191075,278.0631103515625,0,0.33574857474866704,0.21158862600074435
2020-05-14,2918,0.051148770602597406,275.4464295179443,281.39080810546875,1,0.3550406649775193,0.28628392497277694
2020-05-15,2608,0.06298488515555559,278.82346219947897,282.6843566894531,1,0.3625399205719724,0.3068281094884238
2020-05-18,3707,0.06280722541824321,289.36927975226763,291.2947998046875,1,0.41245835000099973,0.30651974187268166
2020-05-19,4417,0.04648357438051949,290.65296845408005,288.3028564453125,0,0.39511277191148664,0.2781864491026982
2020-05-20,4125,0.03477452711812499,292.1045175521696,293.2005615234375,1,0.4235068675503051,0.25786281786503484
2020-05-21,3904,0.0779336447993151,293.0623447026391,291.17633056640625,0,0.41177153304727176,0.3327749753308717
2020-05-22,2574,0.10731712302097905,290.8702410061291,291.72930908203125,1,0.41497738652525995,0.3837764754934807
2020-05-26,3992,0.05456436574821426,298.1377574418077,295.32354736328125,0,0.4358147264382597,0.292212442865058
2020-05-27,4946,0.05569582917678573,298.3253877762557,299.7176818847656,1,0.4612894077150316,0.29417634692709405
2020-05-28,3763,0.045891001398787885,300.8235953666566,299.1647033691406,0,0.45808355423704317,0.2771579081384137
2020-05-29,2134,0.053360388643624156,298.66111799915564,300.4977722167969,1,0.46581192573955343,0.29012267534222413
2020-06-01,2268,0.03406052367643311,299.80652830359764,301.7122802734375,1,0.47285294951789236,0.25662350758417424
2020-06-02,2260,0.05470214234437497,302.6996978519725,304.2104797363281,1,0.48733608260628114,0.29245158450235786
2020-06-03,4048,0.08456472320167602,306.34339706041845,308.259033203125,1,0.5108072823827914,0.3442846728440455
2020-06-04,5059,0.09566407858563533,307.20245029762197,307.4493103027344,1,0.5061129716580968,0.3635500495005944
2020-06-05,6917,0.12383130512731964,313.2455872080817,315.3290710449219,1,0.5517953221785439,0.41244047691047114
2020-06-08,6951,0.13502348408872547,316.19804290605373,319.140625,1,0.5738925342006358,0.4318669693363826
2020-06-09,6032,0.10186107948000002,316.27702867073464,316.7608947753906,1,0.5600962180659752,0.37430630986355595
2020-06-10,7099,0.0874498061873418,317.38299587879584,314.9933776855469,0,0.5498491638861669,0.3492923700013578
2020-06-11,5342,0.05705203460335198,307.5480815746935,296.8343505859375,0,0.444573500294843,0.2965303402413557
2020-06-12,2670,0.0818594255527778,304.368511840971,300.3891296386719,0,0.4651820781467477,0.3395890327486377
2020-06-15,3363,0.08345861025714281,294.2768686101534,303.1934509277344,1,0.48143993067430313,0.34236477013222566
2020-06-16,4091,0.05864498354534887,311.517604101943,309.02923583984375,0,0.5152724771994288,0.29929525408550306
2020-06-17,3354,0.07049649671829265,310.12527837560737,307.74554443359375,0,0.507830367889379,0.319866166298728
2020-06-18,3000,0.07171955905812503,306.11628622533283,307.8640441894531,1,0.5085173617665881,0.32198906045214554
2020-06-19,2749,0.058617373057615926,311.58921654704886,306.1046447753906,0,0.49831736923275893,0.2992473300009554
2020-06-22,3504,0.06081776138851351,305.4599590719525,308.068359375,1,0.5097018644727211,0.30306658873436615
2020-06-23,3362,0.06215554844787879,310.914776092045,309.4866027832031,0,0.5179240294110519,0.30538861291445285
2020-06-24,2974,0.09685575307548389,307.2947763938275,301.5920104980469,0,0.4721556940787781,0.36561846312505697
2020-06-25,3056,0.11768911025961544,300.97709392463486,304.8252258300781,1,0.4909000292100667,0.40177934448153263
2020-06-26,3202,0.08508527148289471,303.64502977208025,297.585205078125,0,0.448926525624447,0.3451881990722525
2020-06-29,3683,0.03588680620785716,298.9340207000594,301.9589538574219,1,0.4742830220158274,0.25979342328036026
2020-06-30,3121,0.1124219954086331,301.4928073259006,305.826904296875,1,0.4967071886310388,0.3926371062174867
2020-07-01,4085,0.05051721892450331,307.0269993198706,307.96917724609375,1,0.5091268631590644,0.28518772789324726
2020-07-02,3109,0.0923347264347826,311.6585984577846,309.6651306152344,0,0.5189590317756343,0.3577712253266099
2020-07-06,4306,0.13686302866418917,313.7711498162122,314.445556640625,1,0.5466732104764886,0.43505990423186636
2020-07-07,4944,0.06520082626973685,312.7892857967009,311.2024230957031,0,0.5278713752138342,0.3106743635037814
2020-07-08,4964,0.08150863106482756,312.0255619180534,313.5826721191406,1,0.5416706990476741,0.33898015162846296
2020-07-09,4525,0.10809342964879513,314.23723809848497,311.7974548339844,0,0.5313210292488131,0.3851239266803727
2020-07-10,4960,0.09810761474705874,311.7280548410764,314.9811096191406,1,0.5497780406467545,0.36779134486372445
2020-07-13,7488,0.12426598130114287,317.5002455471457,312.2536926269531,0,0.5339660352916344,0.41319495317712307
2020-07-14,4757,0.08863061293292682,310.72634224946836,316.3002014160156,1,0.5574253811949095,0.3513419202612914
2020-07-15,5087,0.1105013097406977,319.7615130882085,319.20611572265625,0,0.5742722119911305,0.38930333307917575
2020-07-16,4713,0.11859224853795192,317.1630607937421,318.15484619140625,1,0.5681775519133303,0.4033469399411973
2020-07-17,3333,0.0799903267335294,319.2358682405892,319.0771789550781,0,0.5735247102833767,0.33634479995173394
2020-07-20,4479,0.06517267822987015,318.7895486464791,321.65582275390625,1,0.5884742136680112,0.31062550637907316
2020-07-21,4474,0.05235439355204677,323.768352826993,322.3401794433594,0,0.5924417227322436,0.2883765492219733
2020-07-22,6197,0.09305808946687116,321.9533676924847,324.1749572753906,1,0.6030787162644518,0.35902678123869014
2020-07-23,4914,0.03393176694539879,323.7881524535515,320.3069763183594,0,0.5806543727257594,0.25640002191003974
2020-07-24,3949,0.0657653599414966,318.3135118265725,318.24407958984375,0,0.5686948761721402,0.31165423606804527
2020-07-27,3725,0.04157032601194968,318.98791483897884,320.5648498535156,1,0.582149376141267,0.26965842408203194
2020-07-28,4022,0.08172015267484277,319.781336698029,318.5317077636719,0,0.570362379981745,0.3393472939846607
2020-07-29,3343,0.04449510565953758,319.4738932072594,322.4492492675781,1,0.593074047253785,0.27473502354199886
2020-07-30,5407,0.03961595821321842,319.2556917310273,321.29876708984375,1,0.5864042089388466,0.26626618818494535
2020-07-31,4569,0.10236772228152863,323.22283596954975,323.8377380371094,1,0.6011237117980186,0.37518570006813345
2020-08-03,1789,0.03356538206386554,325.62297100634186,326.089111328125,1,0.6141758877710668,0.2557640802269575
2020-08-04,5407,0.07202484784450869,325.16672349911244,327.3486633300781,1,0.6214780506075464,0.32251895640152667
2020-08-05,4665,0.02366162471264368,328.74707855906155,329.3818054199219,1,0.6332650467670684,0.238573927367982
2020-08-06,3822,0.09051415989937105,328.75702357073766,331.5835876464844,1,0.6460297220832882,0.3546112310008403
2020-08-07,3316,0.03862222942457144,330.5422436067544,331.8216552734375,1,0.6474099021595459,0.2645413529359175
2020-08-10,3792,0.07976303682628574,332.30759531592673,332.81341552734375,1,0.6531595614491519,0.3359502882416567
2020-08-11,4015,0.06403711317548383,334.08291105549125,330.066162109375,0,0.6372325558313008,0.30865448304177345
2020-08-12,3610,0.10615553292380954,332.68448954715484,334.6680603027344,1,0.6639117321675727,0.38176027996064565
2020-08-13,3736,0.07047544381056337,333.84482482899955,334.0630187988281,1,0.6604040472307848,0.31982962433902945
2020-08-14,2349,0.08955282577445257,333.6465071006784,334.0729675292969,1,0.6604617242856317,0.35294262382784053
2020-08-17,4186,0.0834659659173913,335.16393814035547,335.1341857910156,0,0.6666140614182787,0.34237753750117117
2020-08-18,4313,0.05397139194516133,335.560661558146,335.85821533203125,1,0.6708115710079738,0.29118320618706217
2020-08-19,3976,0.09417824186275861,336.2648041303376,334.45977783203125,0,0.6627042294088934,0.36097105251147904
